CustomerID,Churn Probability
0699-NDKJM,0.1644457804904394
9286-BHDQG,0.006314383757808459
0230-WEQUW,0.019459813613417372
2040-LDIWQ,0.03810064342722918
6496-JDSSB,0.6407789507369539
4443-EMBNA,0.005556677635235888
6469-MRVET,0.26265810847530524
5961-VUSRV,0.11485481858420105
6778-JFCMK,0.2240058351741036
6341-JVQGF,0.13469321789395347
4811-JBUVU,0.3974464813472539
0945-TSONX,0.04392161047315951
2651-ZCBXV,0.060655822317391084
3316-UWXUY,0.13565062416611218
7083-MIOPC,0.0025499360379576124
1984-GPTEH,0.12881166339954453
0621-JFHOL,0.14343875948643894
9903-LYSAB,0.6887838969972856
9227-UAQFT,0.03231689118430156
7301-ABVAD,0.0181739279797371
6614-FHDBO,0.04356113473158929
7576-ASEJU,0.08281400443459024
9058-HRZSV,0.17587877805953586
4522-AKYLR,0.4408214747541108
0221-WMXNQ,0.5204389575937862
0303-UNCIP,0.10025723820821021
0959-WHOKV,0.25878615291337514
4075-JFPGR,0.1977490293011286
3282-ZISZV,0.1107502932151435
3675-YDUPJ,0.20442822415395637
4111-BNXIF,0.04612335272538992
7017-VFHAY,0.012489682101356899
6655-LHBYW,0.10538727907200907
5046-NUHWD,0.41002014913152607
7529-ZDFXI,0.417930937100717
7605-BDWDC,0.05192365818595807
1950-KSVVJ,0.1668966575852897
0123-CRBRT,0.02283913575140164
6292-TOSSS,0.010314723497886013
3197-ARFOY,0.426148929120947
7014-ZZXAW,0.006934297264429411
7633-MVPUY,0.01881226508981081
4716-HHKQH,0.6287972816301646
3179-GBRWV,0.2944885609793272
8645-KWHJO,0.5460802140206313
4130-MZLCC,0.3230173746467234
0314-TKOSI,0.23551064253132656
8229-MYEJZ,0.34640674500456775
2080-SRCDE,0.08203303274317503
9577-WJVCQ,0.03823345500605991
6202-DYYFX,0.35350060853279963
3808-HFKDE,0.3584023601600604
3727-OWVYD,0.050334632554053745
2294-SALNE,0.20283881956124697
4847-TAJYI,0.7738409607610345
1563-IWQEX,0.1423265142201647
8203-XJZRC,0.20824014016324033
6556-DBKZF,0.010696352485416878
6851-WEFYX,0.6984163345393657
2985-JUUBZ,0.15491427938146135
0895-LMRSF,0.229088824591413
8266-VBFQL,0.6522175966751209
8181-YHCMF,0.019874216893009448
2240-HSJQD,0.12585834679368635
1248-DYXUB,0.0028930894346062223
4115-BNPJY,0.06795035332625944
3167-SNQPL,0.23509155690912326
4091-TVOCN,0.09369524341520998
1098-TDVUQ,0.2863656702692342
7277-OZCGZ,0.4046952513358369
1557-EMYVT,0.0655657978843812
2799-ARNLO,0.7491989616025474
5027-YOCXN,0.12071555506036631
3973-SKMLN,0.0036501317892659534
6745-JEFZB,0.4341721774586888
9880-TDQAC,0.03761757035094115
8705-WZCYL,0.5386795111744601
7102-JJVTX,0.16645000820507638
8626-PTQGE,0.016025572784089327
4983-CLMLV,0.33582756903264294
5701-YVSVF,0.6848265986012253
5697-GOMBF,0.20501566369866658
2739-CACDQ,0.5876648930197871
9385-EHGDO,0.0067026390225388005
9498-FIMXL,0.13355291038973371
2379-GYFLQ,0.22922983894707535
2088-IEBAU,0.028004605942386126
7982-VCELR,0.40872573218469893
6035-BXTTY,0.11621935075174467
6885-PKOAM,0.013866348838481101
7520-HQWJU,0.021012731242269208
9639-BUJXT,0.008769025047817675
5924-SNGKP,0.030330911570780092
0021-IKXGC,0.785866132083367
8966-SNIZF,0.003948761811864061
6243-OZGFH,0.5330618034765129
4654-DLAMQ,0.08466898901158684
0513-RBGPE,0.03911511366366136
5160-UXJED,0.13709763930157312
4115-NZRKS,0.7654579156494178
3351-NGXYI,0.4051898001954965
8984-EYLLL,0.12265253041785605
9833-TGFHX,0.2787168590580968
9294-TDIPC,0.050162413324768236
5229-DTFYB,0.10574863591816182
0104-PPXDV,0.03516151097656083
5176-LMJXE,0.012633248883578764
3583-KRKMD,0.4056470515234903
9069-LGEUL,0.27536944146046266
7302-ZHMHP,0.21354794443131975
9571-EDEBV,0.17959266809941005
3520-FJGCV,0.012306445157052074
6563-VRERX,0.04115661081634483
6122-EFVKN,0.04002501703452946
2805-EDJPQ,0.1642571733186169
6862-CQUMB,0.39269629431807734
7156-MXBJE,0.08234679114042504
6158-HDPXZ,0.47793765326297866
2863-IMQDR,0.023700945567753817
5686-CMAWK,0.331755690242501
5651-CRHKQ,0.1694818527718862
8204-YJCLA,0.021818381408335193
6583-SZVGP,0.16180769924404412
1708-PBBOA,0.09820922187821175
8782-LKFPK,0.40675486595422944
5522-JBWMO,0.16078329680254846
3597-MVHJT,0.610869556459535
9774-NRNAU,0.40322857309960847
0224-RLWWD,0.5609422855298787
9967-ATRFS,0.10842242398760979
3951-NJCVI,0.6424410605744367
2977-CEBSX,0.01950258935874477
0177-PXBAT,0.48498252011865933
2519-ERQOJ,0.38518085878783004
5876-QMYLD,0.0641799618768158
2277-AXSDC,0.03509471567523049
9442-JTWDL,0.07509656562174202
3067-SVMTC,0.014447464891602896
5495-GPSRW,0.03958967772222127
7606-BPHHN,0.003540611874669612
4742-DRORA,0.17038504376083338
0111-KLBQG,0.21846364957358785
4163-NCJAK,0.04831195921078783
5233-AOZUF,0.60809460182755
5973-EJGDP,0.2812809885080856
1996-DBMUS,0.31750673919650635
7916-VCCPB,0.16852453331183567
4686-GEFRM,0.05992821364882213
5249-QYHEX,0.007500672406946706
2233-FAGXV,0.12277339556817413
5605-IYGFG,0.5942655204926377
7663-ZTEGJ,0.19406360106991685
3935-TBRZZ,0.0355636146560295
8111-BKVDS,0.2981632322934883
2055-SIFSS,0.12073181777453902
2806-MLNTI,0.3312605852218718
8734-DKSTZ,0.38047405385673394
4360-PNRQB,0.5663166570050211
6152-ONASV,0.01978949979562619
7781-HVGMK,0.01805387243006636
2181-UAESM,0.34830254006151884
6048-NJXHX,0.027672078877401442
2320-SLKMB,0.28884999206289597
4980-URKXC,0.03637743025647708
4376-KFVRS,0.05193210712954167
5886-VLQVU,0.4497597645124147
3577-AMVUX,0.30084350195381937
0771-WLCLA,0.33155458339458266
5628-RKIFK,0.2627110812449545
0206-TBWLC,0.18294929953885583
2937-FTHUR,0.10246099027705599
1910-FMXJM,0.4267971898021278
0732-OCQOC,0.018238652054060746
5168-MSWXT,0.4712422316452455
1090-ESELR,0.026318436190820835
8592-PLTMQ,0.012297301823152959
5760-WRAHC,0.20931138836031604
8847-GEOOQ,0.1513090079567572
4785-FCIFB,0.008287006985459115
8313-NDOIA,0.6941393120891663
5149-CUZUJ,0.22193102057009204
0942-KOWSM,0.06530909451390984
4237-CLSMM,0.24308618024896983
1452-VOQCH,0.7644100529463023
4719-UMSIY,0.04798472924436443
6614-VBEGU,0.39671222390849553
1480-BKXGA,0.06471820698098034
2996-XAUVF,0.015769514627181413
9076-AXYIK,0.10110334972019805
5968-XQIVE,0.18795377805028737
8896-RAZCR,0.009852222862520549
4933-IKULF,0.07222126137874008
1304-BCCFO,0.5527269977628088
4104-PVRPS,0.1269733473118143
3780-DDGSE,0.103104590688338
4431-EDMIQ,0.14760613504641615
0486-LGCCH,0.012758048597113278
4612-SSVHJ,0.6247594283180468
5168-MQQCA,0.1599861033419729
7971-HLVXI,0.015883950632165897
9094-AZPHK,0.7418613888312343
3649-JPUGY,0.02506596123801944
4472-LVYGI,0.22702001755807255
3552-CTCYF,0.035086773800605306
6778-YSNIH,0.5720141483420901
5756-OZRIO,0.06248419708788274
6579-JPICP,0.2083153335377448
4134-BSXLX,0.10635288408864178
0505-SPOOW,0.0040099994910172895
4374-YMUSQ,0.15976187120219965
4513-CXYIX,0.04123705334928577
3957-HHLMR,0.032272734044920356
7803-XOCCZ,0.04475738316337785
5736-YEJAX,0.01292862137172938
8981-FJGLA,0.2904919510867759
1135-LMECX,0.21390554890975497
4332-MUOEZ,0.19439724418455584
8535-SFUTN,0.3332336381517001
8677-HDZEE,0.29937061493188166
2475-MROZF,0.26666164866507247
3482-ABPKK,0.05084919869368476
6705-LXORM,0.670305293457953
7531-GQHME,0.12406030663271271
5174-ITUMV,0.08406812549990741
4109-CYRBD,0.42292598488864896
0913-XWSCN,0.08448152425554085
0750-EBAIU,0.1197261539715485
8606-CIQUL,0.014240698388068266
3571-DPYUH,0.039973284957267353
7601-GNDYK,0.004392981275696275
0356-OBMAC,0.09028285245109612
8067-NIOYM,0.009571892448549623
1403-GYAFU,0.0008081490789026379
4234-XTNEA,0.7433603479610803
1297-VQDRP,0.04893397537682348
5348-CAGXB,0.74154581315818
0621-HJWXJ,0.244520381722528
5844-QVTAT,0.09988444173428837
8905-IAZPF,0.13663345326150622
5394-MEITZ,0.03499201537781786
6859-QNXIQ,0.014930409100775583
2782-LFZVW,0.4896416297384303
2866-IKBTM,0.2137522364969739
7129-AZJDE,0.09407877757941675
2560-PPCHE,0.14318393555919726
4676-MQUEA,0.23565627479881507
8138-EALND,0.12342942628745115
3580-HYCSP,0.01939174948253938
1352-HNSAW,0.014973220010567325
2075-PUEPR,0.001837666059581215
1982-FEBTD,0.013639076086202961
5791-KAJFD,0.08030514277690592
2654-VBVPB,0.2155241845511548
1154-HYWWO,0.04237288745746059
2501-XWWTZ,0.5289981384598822
3716-UVSPD,0.4541809597769716
6815-ABQFQ,0.27903748531068656
7343-EOBEU,0.3797311643545281
3701-SFMUH,0.11312550802332633
6103-LIANB,0.035946277881726205
7319-VENRZ,0.30265601903665923
5846-NEQVZ,0.010526722509243218
6967-QIQRV,0.1111041919942538
5781-RFZRP,0.009740563616201972
0308-IVGOK,0.22262130499587265
7293-LSCDV,0.0018915507928970328
7025-WCBNE,0.023730713321748625
5756-JYOJT,0.14347164313541094
6030-REHUX,0.6784983031161435
9548-LIGTA,0.02062425679755357
5150-LJNSR,0.0820215304423387
8270-RKSAP,0.6383866592131934
6522-YRBXD,0.5217801785347272
2640-LYMOV,0.26867576724244313
1423-BMPBQ,0.1088976713052311
2393-DIVAI,0.2671158523495671
4568-KNYWR,0.020639366636473856
8752-IMQOS,0.12936855062593158
0742-LAFQK,0.07510562888210134
0795-LAFGP,0.02243262305525213
0619-OLYUR,0.053722295843176955
5512-IDZEI,0.04411822740666803
0459-SPZHJ,0.024296746497888006
0215-BQKGS,0.2597437059294782
9244-ZVAPM,0.36918923260117703
8208-EUMTE,0.06815573236750483
5172-MIGPM,0.37453213748325936
1710-RCXUS,0.2198060019323357
0374-FIUCA,0.006261557401094478
5839-SUYVZ,0.3864910514907622
5173-ZXXXL,0.11763463028186907
1096-ADRUX,0.03644967855046569
2001-MCUUW,0.11884252706048459
2731-GJRDG,0.27507457280239883
4723-BEGSG,0.013902938052886189
6516-NKQBO,0.03195348230474095
8672-OAUPW,0.02462088338380063
8207-DMRVL,0.010027386646111962
2804-ETQDK,0.0008732090436245097
6689-VRRTK,0.24181947855018313
7138-GIRSH,0.027387179007261803
9396-ZSFLL,0.31530534553089606
6464-KEXXH,0.46301227158844177
7134-MJPDY,0.15034111856263577
5240-CAOYT,0.1358592620060872
4059-IIEBK,0.6453844949866138
4881-JVQOD,0.2702874618961147
0516-UXRMT,0.12947203437005791
4851-BQDNX,0.11458847420155438
5148-HKFIR,0.028297413229188908
3003-CMDUU,0.6026489589673414
5016-IBERQ,0.5552546562278409
6797-UCJHZ,0.1629047667873311
2469-DTSGX,0.06680711311619975
9931-KGHOA,0.1086126067498513
1775-KWJKQ,0.013607432324927322
7665-VIGUD,0.0850311745326219
9411-TPQQV,0.10367669792329233
7954-MLBUN,0.11074903487438705
2077-DDHJK,0.008996670288413302
9574-BOSMD,0.0014498788763873654
4908-XAXAY,0.18645033040506
8404-VLQFB,0.11024631754169055
2391-IPLOP,0.13900338131781448
3509-GWQGF,0.33136882479310825
5845-BZZIB,0.004378087853218851
1140-UKVZG,0.15616526267042555
5183-SNMJQ,0.5431947740950255
8100-PNJMH,0.022299803708449573
7838-LAZFO,0.07374134553192616
2085-JVGAD,0.06331283175305398
8095-WANWK,0.29480646457946
3030-ZKIWL,0.20813991344961702
9565-FLVCG,0.0245729039024885
8755-OGKNA,0.0017350580315249442
2800-VEQXM,0.6343288849533828
5533-RJFTJ,0.14940892495302094
0214-JHPFW,0.02041156012747362
5642-MHDQT,0.025938036092456103
3088-FVYWK,0.0024657499133562705
9092-GDZKO,0.1533929758901225
3729-OWRVL,0.08544013205025235
2324-AALNO,0.024582470128300307
5760-IFJOZ,0.6834417313224807
2826-UWHIS,0.2936202661086994
7501-IWUNG,0.03448374382175072
4957-TREIR,0.2966161413984553
7251-LJBQN,0.28569679452613667
8040-MNRTF,0.5530778175831438
1536-HBSWP,0.4633836742753342
5313-FPXWG,0.03021664591323546
0946-FKYTX,0.047380941227931274
5076-YVXCM,0.248634270702357
8262-COGGB,0.27805285229805055
6663-JOCQO,0.12370184320618521
9620-QJREV,0.015618343065785705
2682-KEVRP,0.08322596380009714
2480-JZOSN,0.33786012714218316
0078-XZMHT,0.03205113304236602
9978-HYCIN,0.06898851029666746
8338-QIUNR,0.01129260863186375
1525-LNLOJ,0.03942615747119623
9450-TRJUU,0.4554297304330669
1766-GKNMI,0.5942063215275852
6942-LBFDP,0.27601581859064844
1456-TWCGB,0.3216430585308377
7596-ZYWBB,0.008045711004358086
8329-UTMVM,0.37871155117950805
3014-WJKSM,0.42593043656634527
3347-YJZZE,0.09919968807743336
7929-DMBCV,0.4681356437261191
9661-JALZV,0.009747270952370756
5433-KYGHE,0.1539153402850116
4312-KFRXN,0.004981475644679105
5575-TPIZQ,0.28084289747896657
0114-IGABW,0.019818956933478425
9944-AEXBM,0.4900569154096371
1853-ARAAQ,0.4062842143551109
6952-OMNWB,0.22376868846469375
4697-LUPSU,0.14543799456514273
8434-VGEQQ,0.0051009890982250325
6549-YMFAW,0.2763136760153856
4950-HKQTE,0.03596888507088388
6786-OBWQR,0.4519776152231499
2753-JMMCV,0.01941826451297509
6621-YOBKI,0.18019574872655283
1216-JWVUX,0.2205566225257722
7564-GHCVB,0.02853422315610662
1173-NOEYG,0.5227089668331566
7595-EHCDL,0.09956566224402601
6647-ZEDXT,0.24365277369154
2521-NPUZR,0.019223107658514958
1307-TVUFB,0.36021488072772373
7503-MIOGA,0.026361362780544795
4381-MHQDC,0.02511033802607276
6923-JHPMP,0.6239240652510631
4018-PPNDW,0.012318145705091002
1635-FJFCC,0.39601812358909466
2499-AJYUA,0.07828837143060731
6919-ELBGL,0.06262263308263664
3966-HRMZA,0.5652597484614188
6425-JWTDV,0.01000432618349264
8405-IGQFX,0.08849057702988661
8224-IVVPA,0.16935573622930572
9477-LGWQI,0.01937566271569096
1410-RSCMR,0.09896323918017079
3115-CZMZD,0.06428241719335759
0139-IVFJG,0.6194813937840431
5730-DBDSI,0.003586013683961708
0030-FNXPP,0.1992089414134237
5684-FJVYR,0.031009837234627448
4013-GUXND,0.20851594700715684
1266-NZYUI,0.009154162386295722
7969-FFOWG,0.0047878375493749115
4718-DHSMV,0.5327931303956575
5175-WLYXL,0.5011202810419205
7817-OMJNA,0.07297264313383824
8728-SKJLR,0.2853388685745591
3137-NYQQI,0.1381382807633117
7706-DZNKK,0.17811679263347385
8823-RLPWL,0.06989489588192464
9505-SQFSW,0.22461704909939859
3758-CKOQL,0.11191770686722827
5676-CFLYY,0.017585511195515487
7521-AFHAB,0.13639573013686376
0285-INHLN,0.049134696538244475
5125-CNDSP,0.023768970979007136
4992-LTJNE,0.01060770019504345
2202-OUTMO,0.17374211395656355
0810-BDHAW,0.23421494300001494
0229-LFJAF,0.006451734374083392
7131-ZQZNK,0.019838108222350936
3442-ZHHCC,0.0347208452651845
5726-CVNYA,0.08494967569150076
9871-ELEYA,0.02363836417253693
4257-GAESD,0.5031010296072749
5173-WXOQV,0.44865894078406326
2040-OBMLJ,0.15870505295481213
6286-ZHAOK,0.06839747710575755
3807-XHCJH,0.10270819366876457
5671-RQRLP,0.060191918188465775
8859-AXJZP,0.030178060763584653
3174-AKMAS,0.035987736579093745
9926-PJHDQ,0.044305304989763976
7382-DFJTU,0.16365257798838176
2798-NYLMZ,0.052131062725477746
8098-TDCBU,0.026317563291749408
3551-GAEGL,0.0916142591660569
4785-NKHCX,0.19636474329184894
3196-NVXLZ,0.5719183561115627
0036-IHMOT,0.05025880101679886
4178-EGMON,0.026145212871809625
4220-TINQT,0.42778840535013135
5318-YKDPV,0.03915740149666396
7975-TZMLR,0.3580122914053826
0295-QVKPB,0.3729418044078018
4335-BSMJS,0.008148275332704099
9146-JRIOX,0.06086862432492661
5337-IIWKZ,0.11790911708139903
9650-VBUOG,0.004746583373248612
3487-EARAT,0.015604413713969143
2672-TGEFF,0.2596118811068119
4250-WAROZ,0.10301505941579782
8184-WMOFI,0.02154965444219229
6092-QZVPP,0.13781110018091042
4625-LAMOB,0.00841467982374114
0392-BZIUW,0.07078468601595317
6549-NNDYT,0.361566012987377
0422-OHQHQ,0.08990172069742176
6916-HIJSE,0.016051278136130425
2316-ESMLS,0.14554619056422677
9778-OGKQZ,0.02057705009077475
7408-OFWXJ,0.013975336110598499
6007-TCTST,0.015572572222865257
2252-NKNSI,0.031841351959328974
8713-IGZSO,0.2554450131552189
7905-TVXTA,0.3878724249419922
7695-PKLCZ,0.0030204410884990393
8374-UULRV,0.010002360837966824
3224-DFQNQ,0.0699502391652721
5275-PMFUT,0.01725082365565023
4795-UXVCJ,0.038091259154585166
9777-IQHWP,0.012176197132234492
0979-MOZQI,0.0290283386976206
2732-ISEZX,0.25034744991483654
0323-XWWTN,0.028349751764157407
1937-OTUKY,0.04600057957453122
1573-LGXBA,0.052924881916012974
1764-VUUMT,0.000754418639936924
4713-ZBURT,0.03576130087820471
3050-GBUSH,0.5844003694087668
7876-AEHIG,0.05208385848165414
7945-HLKEA,0.03171573383379908
9342-VNIMQ,0.23025132649700578
3523-BRGUW,0.042042149500673996
3199-NPKCN,0.18435453190504825
5170-PTRKA,0.05012105562697191
4661-NJEUX,0.2778088195473367
2123-AGEEN,0.7413227646559409
1258-YMZNM,0.3784474519633845
0048-LUMLS,0.0689381638390483
5898-IGSLP,0.10972936656098375
6259-WJQLC,0.4440168814675884
7997-EASSD,0.10301888986401189
0730-KOAVE,0.36213885182196703
8975-SKGRX,0.06096976732292198
0678-RLHVP,0.1371492876046489
2267-FPIMA,0.28254891027734136
1051-GEJLJ,0.20601955916707812
5285-MVEHD,0.1560983610281856
0379-DJQHR,0.014930738370456826
5543-QDCRY,0.5679050184833764
0297-RBCSG,0.15211275691386184
4694-PHWFW,0.04581315541925928
0835-JKADZ,0.09110351100735353
7508-SMHXL,0.5347192509931762
3865-YIOTT,0.0431599999528981
5993-BQHEA,0.06982527264178714
6024-RUGGH,0.0018002280332910577
3956-CJUST,0.37722447988194263
4079-WWQQQ,0.015800906046743772
6103-BOCOU,0.5930365206490295
5149-TGWDZ,0.33871020765440335
7471-WNSUF,0.018020528726306734
8942-DBMHZ,0.13897776242751497
4301-VVZKA,0.7065094427177083
9199-PWQVC,0.06590018919172744
4824-GUCBY,0.35684844083588413
5393-HJZSM,0.03211816466049807
0862-PRCBS,0.018669623398739316
8812-ZRHFP,0.109530102313543
5146-CBVOE,0.39905221232670746
0454-OKRCT,0.05958423386985612
5787-KXGIY,0.0030128022540436795
4198-VFOEA,0.18188780385696948
6630-UJZMY,0.8415298249382824
5709-LVOEQ,0.16037876028011536
2692-AQCPF,0.16771553749707802
0347-UBKUZ,0.1274920776041159
0835-DUUIQ,0.0500826019832707
0811-GSDTP,0.14531588465377662
7567-ECMCM,0.4474667160999158
6115-ZTBFQ,0.014559880061077949
6353-BRMMA,0.11586287557689041
6231-WFGFH,0.09388286331536812
9904-EHEVJ,0.27560945349970967
6169-PPETC,0.004495402821518634
8584-KMVXD,0.5430843727322973
8467-WYNSR,0.11073897470625384
0851-DFJKB,0.1946564586723133
5382-SOYZL,0.7087661836725219
3261-CQXOL,0.0013410454225155752
8388-FYNPZ,0.3333341320011245
4002-BQWPQ,0.15760054497018913
5651-YLPRD,0.23047643181491245
2826-DXLQO,0.4048016077423185
4378-BZYFP,0.09115866191754449
9489-UTFKA,0.3537146578541379
4849-PYRLQ,0.01761632524276204
7764-BDPEE,0.05482314112062482
3429-IFLEM,0.006250037219635248
5002-GCQFH,0.3291628078723858
0556-FJEGU,0.014937684751353262
0604-THJFP,0.029269884372053117
5879-SESNB,0.6176262326446346
6461-PPAXN,0.07133088995888538
3318-ISQFQ,0.1469667673617517
1106-HRLKZ,0.003528974434272995
2483-XSSMZ,0.08530330846417074
8165-ZJRNM,0.0012465171176907187
2604-XVDAM,0.27986996937989245
3717-OFRTN,0.20955026627723708
9046-JBFWA,0.019374421550995627
3280-NMUVX,0.03449558161900464
1206-EHBDD,0.038237922996275556
8361-LBRDI,0.0065781997087602795
4883-KCPZJ,0.009863902175473525
9108-EQPNQ,0.01655284896266321
7277-KAMWT,0.03264097958202751
2545-LXYVJ,0.0035809716605328013
3234-VKACU,0.44956233453033156
8120-JDCAM,0.3241246366694125
8917-FAEMR,0.013530981073331592
7047-YXDMZ,0.09711942292288368
2858-EIMXH,0.299274794585934
6419-ZTTLE,0.12875748316500832
0929-HYQEW,0.34861925853142045
6614-YOLAC,0.012979899775706913
7426-RHZGU,0.5885627096437275
4065-JJAVA,0.43065929167211997
7649-SIJJF,0.016292065927394087
9361-YNQWJ,0.0179337334065934
3748-FVMZZ,0.5769803077708969
9391-TTOYH,0.12983541774865207
1452-XRSJV,0.024044119859517144
3422-WJOYD,0.06095470503806332
8242-SOQUO,0.7304502964351466
7460-ITWWP,0.4819632175909428
7147-AYBAA,0.3141898007653638
7868-TMWMZ,0.0665706736216669
6732-FZUGP,0.13248327824336897
8329-GWVPJ,0.08451021184799809
1352-VHKAJ,0.09116141916542714
2632-TACXW,0.007959842042194546
8146-QQKZH,0.012470250236819939
1767-CJKBA,0.005173196546417594
6445-TNRXS,0.016460207224084835
4581-LNWUM,0.5507744949767222
4869-EPIUS,0.21604407574452142
